Date,Normalized EBITDA,Reconciled Depreciation,EBITDA,EBIT,Interest Expense,Diluted Average Shares,Diluted EPS,Net Income,Tax Provision,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Sector,Gross_Profit_Margin,Operating_Margin,Net_Profit_Margin,EBITDA_Margin,Expense_Ratio,Effective_Tax_Rate,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Gross_Profit_Growth_QoQ
2024-06-30,1786000000.0,218000000.0,1786000000.0,1568000000.0,25000000.0,45530393.0,25.17,1146000000.0,397000000.0,97000000.0,1471000000.0,3155000000.0,2051000000.0,4626000000.0,5737000000.0,10363000000.0,10363000000.0,AKZOINDIA.NS,Materials,0.44639583132297594,0.14194731255427964,0.11058573772073724,0.1723439158544823,0.30444851876869633,0.2572909915748542,0.0,0.0,0.0
2024-09-30,1555000000.0,222000000.0,1555000000.0,1333000000.0,15000000.0,45556073.0,21.49,979000000.0,339000000.0,91000000.0,1242000000.0,3049000000.0,1959000000.0,4291000000.0,5532000000.0,9823000000.0,9823000000.0,AKZOINDIA.NS,Materials,0.43683192507380636,0.12643795174590247,0.09966405375139978,0.15830194441616613,0.3103939733279039,0.2572078907435508,-0.05210846280034742,-0.14572425828970337,-0.07241677475140507
2024-12-31,1729000000.0,234000000.0,1729000000.0,1495000000.0,33000000.0,45534591.0,23.85,1086000000.0,376000000.0,60000000.0,1435000000.0,2967000000.0,1957000000.0,4402000000.0,6103000000.0,10505000000.0,10505000000.0,AKZOINDIA.NS,Materials,0.4190385530699667,0.13660161827701095,0.10337934316991909,0.16458829128986197,0.28243693479295573,0.25718194254445964,0.06942889137737951,0.1092951991828397,0.02586809601491491
2025-03-31,1614000000.0,220000000.0,1614000000.0,1394000000.0,18000000.0,45540068.5,21.915,1084000000.0,292000000.0,-112000000.0,1244000000.0,1477000000.0,-3061000000.0,2721000000.0,7236000000.0,9957000000.0,9957000000.0,AKZOINDIA.NS,Materials,0.273275082856282,0.12493723008938436,0.10886813297177865,0.16209701717384756,0.14833785276689765,0.21220930232558138,-0.05216563541170871,-0.0018416206261510082,-0.38187187641980913
2025-06-30,1435000000.0,183000000.0,1435000000.0,1252000000.0,27000000.0,45545546.0,19.98,910000000.0,315000000.0,90000000.0,1162000000.0,3101000000.0,1941000000.0,4263000000.0,5688000000.0,9951000000.0,9951000000.0,AKZOINDIA.NS,Materials,0.4283991558637323,0.11677218370013064,0.09144809566877701,0.14420661240076374,0.31162697216360163,0.2571428571428571,-0.0006025911419101915,-0.1605166051660517,0.5667034178610806
2024-06-30,7289500000.0,804800000.0,7289500000.0,6484700000.0,291100000.0,119552632.0,45.6,5451600000.0,691200000.0,1203100000.0,5281600000.0,14277100000.0,7449600000.0,19558700000.0,10759500000.0,30318200000.0,30318200000.0,ALKEM.NS,Healthcare,0.6451141558535797,0.17420559268030425,0.17981278571946882,0.24043313917053122,0.47090856317327545,0.11252197694862277,0.0,0.0,0.0
2024-09-30,8873100000.0,789100000.0,8873100000.0,8084000000.0,281400000.0,119555556.0,57.6,6886400000.0,783000000.0,1344600000.0,6739200000.0,15360500000.0,8466500000.0,22099700000.0,12047000000.0,34146700000.0,34146700000.0,ALKEM.NS,Healthcare,0.6471987044136036,0.19736021343204468,0.2016710253113771,0.25985234297897014,0.449838490981559,0.10209403603932511,0.12627728559083318,0.2631887886125175,0.12991660999964205
2024-12-31,8523800000.0,852800000.0,8523800000.0,7671000000.0,360300000.0,119568208.0,52.34,6258200000.0,902800000.0,929900000.0,6741100000.0,14958400000.0,7857500000.0,21699500000.0,12043300000.0,33742800000.0,33742800000.0,ALKEM.NS,Healthcare,0.6430853396872814,0.19977891579833326,0.1854677145939282,0.25261092736820895,0.44330642388894814,0.12607177768468092,-0.011828375802054092,-0.09122328066914498,-0.018108843106467543
2025-03-31,4590300000.0,1124900000.0,5027900000.0,3903000000.0,-60400000.0,119562721.5,53.95,3058600000.0,733300000.0,-3238200000.0,3080400000.0,13032400000.0,-10284100000.0,16112800000.0,13725700000.0,29838500000.0,29838500000.0,ALKEM.NS,Healthcare,0.5400003351374901,0.10323575246744977,0.10250515273891114,0.15383816210600398,0.43676458267004037,0.193385901526939,-0.11570764726104532,-0.5112652200313189,-0.25745754510472596
2025-06-30,8755400000.0,876800000.0,8884700000.0,8007900000.0,297800000.0,119557235.0,55.56,6642600000.0,1026900000.0,1364900000.0,6513700000.0,15486100000.0,7676800000.0,21999800000.0,11711600000.0,33711400000.0,33711400000.0,ALKEM.NS,Healthcare,0.6525922981543335,0.19321950438130722,0.1970431367430602,0.2597162977509092,0.4593727937730263,0.13389399569724234,0.1297953985622602,1.1717779376185185,0.365361700014895
2024-06-30,838000000.0,176800000.0,838000000.0,661200000.0,2100000.0,51172775.0,9.55,488700000.0,170400000.0,47200000.0,614000000.0,1266000000.0,830300000.0,1880000000.0,2116900000.0,3996900000.0,3996900000.0,ALKYLAMINE.NS,Chemicals,0.47036453251269733,0.15361905476744478,0.12226975906327403,0.2096624884285321,0.3167454777452526,0.2585343650432408,0.0,0.0,0.0
2024-09-30,826900000.0,180100000.0,826900000.0,646800000.0,3500000.0,51197411.0,9.27,474600000.0,168700000.0,91600000.0,555200000.0,1328400000.0,880800000.0,1883600000.0,2265300000.0,4148900000.0,4148900000.0,ALKYLAMINE.NS,Chemicals,0.45399985538335463,0.1338186025211502,0.11439176649232327,0.19930584010219576,0.32018125286220445,0.2622415669205658,0.03802947284145208,-0.028852056476365906,0.0019148936170212405
2024-12-31,778300000.0,179300000.0,778300000.0,599000000.0,8500000.0,51181287.0,8.55,437600000.0,152900000.0,66000000.0,533000000.0,1262700000.0,822500000.0,1795700000.0,1916300000.0,3712000000.0,3712000000.0,ALKYLAMINE.NS,Chemicals,0.4837553879310345,0.14358836206896552,0.11788793103448277,0.20967133620689654,0.340167025862069,0.2589331075359865,-0.10530502060787195,-0.07796038769490099,-0.04666595880229352
2025-03-31,756228000.0,176154000.0,761394000.0,585240000.0,-8278000.0,51207224.0,9.100000000000001,460144000.0,133374000.0,-184299000.0,562408000.0,736803000.0,-287469000.0,1299211000.0,2325050000.0,3624261000.0,3624261000.0,ALKYLAMINE.NS,Chemicals,0.35847611416506703,0.1551786695273878,0.1269621586304077,0.2086571579695833,0.20329744463767924,0.22471770022139176,-0.023636584051724085,0.05151736745886648,-0.27648772066603555
2025-06-30,845300000.0,178900000.0,845300000.0,666400000.0,3000000.0,51233161.0,9.65,494400000.0,169000000.0,79600000.0,586800000.0,1270100000.0,818200000.0,1856900000.0,2198400000.0,4055300000.0,4055300000.0,ALKYLAMINE.NS,Chemicals,0.457894607057431,0.14469952901141717,0.1219145316006214,0.20844327176781002,0.3131950780460139,0.2547482665058788,0.11893155597789451,0.07444626030112311,0.4292520614434452
2024-06-30,2112605000.0,549362000.0,2112605000.0,1563243000.0,518390000.0,33812810.0,21.39,723256000.0,297651000.0,206814000.0,1412332000.0,2853832000.0,1540150000.0,4266164000.0,19746747000.0,24012911000.0,24012911000.0,AMBER.NS,Consumer Discretionary,0.17766125897855534,0.0588155263641297,0.03011946365020051,0.08797787989969229,0.11884573261442563,0.291555450202614,0.0,0.0,0.0
2024-09-30,1288812000.0,566298000.0,1288812000.0,722514000.0,486427000.0,33886444.0,5.68,192475000.0,26470000.0,178201000.0,571047000.0,2819424000.0,1485109000.0,3390471000.0,13456531000.0,16847002000.0,16847002000.0,AMBER.NS,Consumer Discretionary,0.20125070324084962,0.03389606055724336,0.01142488141213493,0.07650097032101023,0.16735464268360625,0.12089794240562698,-0.298419004676276,-0.7338770781023594,-0.2052647296259591
2024-12-31,1657083000.0,587656000.0,1657083000.0,1069427000.0,536581000.0,34000284.0,10.55,358703000.0,162386000.0,159763000.0,999796000.0,2993258000.0,1615186000.0,3993054000.0,17340221000.0,21333275000.0,21333275000.0,AMBER.NS,Consumer Discretionary,0.18717491805641656,0.04686556564803107,0.016814249101462387,0.0776759780202524,0.1403093524083855,0.31162814797472216,0.2662950357576974,0.8636342382127549,0.177728404106686
2025-03-31,2643932000.0,579763000.0,2643932000.0,2064169000.0,178318000.0,34022118.5,20.53,1160712000.0,701606000.0,-490235000.0,2689037000.0,252246000.0,-2080424000.0,2941283000.0,31603048000.0,34544331000.0,34544331000.0,AMBER.NS,Consumer Discretionary,0.08514517186626078,0.07784307648047953,0.033600650711689856,0.07653736296123378,0.007302095385781244,0.37673802218525515,0.6192699433162512,2.235858077573926,-0.26340014435066494
2025-06-30,2794857000.0,617926000.0,2794857000.0,2176931000.0,633622000.0,34043953.0,30.51,1038681000.0,483539000.0,296724000.0,1949039000.0,3470111000.0,1954227000.0,5419150000.0,29072172000.0,34491322000.0,34491322000.0,AMBER.NS,Consumer Discretionary,0.15711633204433278,0.0565080978919857,0.030114270482296968,0.0810307299905756,0.10060823415234707,0.31765382139244,-0.0015345209609066712,-0.10513460703430311,0.8424442666686613
2024-06-30,16379200000.0,4760500000.0,16379200000.0,11618700000.0,678100000.0,2442213740.0,2.62,6398600000.0,3108800000.0,3547200000.0,8037600000.0,60156200000.0,32264000000.0,68193800000.0,14727200000.0,82921000000.0,82921000000.0,AMBUJACEM.NS,Materials,0.8223948095174926,0.09693081366601947,0.07716501248175975,0.19752776739306085,0.7254639958514731,0.3269873992889749,0.0,0.0,0.0
2024-09-30,14876800000.0,5519600000.0,13314800000.0,7795200000.0,668500000.0,2464648649.0,1.85,4559600000.0,2397800000.0,3740300000.0,5594700000.0,55364200000.0,28106800000.0,60958900000.0,14202200000.0,75161100000.0,75161100000.0,AMBUJACEM.NS,Materials,0.8110432125128557,0.07443611123307137,0.06066435962219818,0.19793217502138738,0.7366071012797843,0.3446402391698048,-0.09358184295896099,-0.2874066201981683,-0.10609322255102371
2024-12-31,30670400000.0,6639800000.0,30670400000.0,24030600000.0,669900000.0,2462549476.0,8.59,21153300000.0,-2840200000.0,13522400000.0,10478700000.0,55813200000.0,34045100000.0,66291900000.0,17861200000.0,84153100000.0,84153100000.0,AMBUJACEM.NS,Materials,0.7877535111600167,0.12451947700084727,0.2513668539839887,0.36445953862662217,0.6632340341591694,-0.15509116424854338,0.11963635444398757,3.6392885340819374,0.08748517443720272
2025-03-31,22657700000.0,7863500000.0,25802000000.0,17938500000.0,142900000.0,2462337238.0,5.895,9562800000.0,4973200000.0,-20403500000.0,10878300000.0,45996400000.0,8313700000.0,56874700000.0,37796900000.0,94671600000.0,94671600000.0,AMBUJACEM.NS,Materials,0.6007577774115996,0.11490563167834916,0.1010102290444019,0.23932942931143025,0.48585214573325053,0.3421298844248762,0.12499242452149706,-0.5479286919771383,-0.14205657101395497
2025-06-30,22213400000.0,8615700000.0,22613400000.0,13997700000.0,671400000.0,2462125000.0,3.2,7878800000.0,3629700000.0,2560900000.0,10995200000.0,76201300000.0,39632500000.0,87196500000.0,15244600000.0,102441100000.0,102441100000.0,AMBUJACEM.NS,Materials,0.8511866819079451,0.10733192048894438,0.07691053688412171,0.21684070163245026,0.7438547614190008,0.3153929704131729,0.08206790632037486,-0.176099050487305,0.5331333615825666
2024-06-30,3263600000.0,465000000.0,3263600000.0,2798600000.0,278400000.0,277543103.0,6.96,1931700000.0,588500000.0,247100000.0,2551500000.0,2522800000.0,3228800000.0,5074300000.0,42696900000.0,47771200000.0,47771200000.0,APLAPOLLO.NS,Metals & Mining,0.1062209029708276,0.05341084167866832,0.04043649730381485,0.06831731252302643,0.052810061292159295,0.2335132132370447,0.0,0.0,0.0
2024-09-30,1528400000.0,468800000.0,1528400000.0,1059600000.0,363700000.0,277371134.0,1.94,538100000.0,157800000.0,147800000.0,911800000.0,2947100000.0,3067900000.0,3858900000.0,42419100000.0,46278000000.0,46278000000.0,APLAPOLLO.NS,Metals & Mining,0.08338519382860106,0.01970266649379835,0.01162755520981892,0.03302649206966593,0.06368252733480272,0.22675671791924126,-0.031257326590079404,-0.721437076150541,-0.23952072207003927
2024-12-31,3672300000.0,503400000.0,3672300000.0,3168900000.0,367900000.0,277455243.0,7.82,2169700000.0,631300000.0,216500000.0,2952400000.0,3095100000.0,3349700000.0,6047500000.0,46622700000.0,52670200000.0,52670200000.0,APLAPOLLO.NS,Metals & Mining,0.1148182463708131,0.056054467231945196,0.04119407179012041,0.06972253760190772,0.0587637791388679,0.22538379150303464,0.1381261074376594,3.032150157963204,0.5671564435460883
2025-03-31,4344600000.0,576000000.0,4486100000.0,3768600000.0,181300000.0,277585935.5,8.18,2931100000.0,656200000.0,-465400000.0,3584400000.0,-2150900000.0,3232000000.0,1433500000.0,51810200000.0,53243700000.0,53243700000.0,APLAPOLLO.NS,Metals & Mining,0.026923373093905946,0.0673206407518636,0.05505064448939499,0.0815983862879552,-0.040397267657957654,0.18292308978897778,0.010888510011353603,0.35092409088814125,-0.7629599007854485
2025-06-30,3975700000.0,543600000.0,3975700000.0,3432100000.0,332600000.0,277716628.0,8.54,2371700000.0,727800000.0,255700000.0,3176400000.0,3048500000.0,3244900000.0,6224900000.0,43803200000.0,50028100000.0,50028100000.0,APLAPOLLO.NS,Metals & Mining,0.1244280714238598,0.06349231731766747,0.04740735706532929,0.07946933823191367,0.06093575410619232,0.23481206646233263,-0.06039399966568815,-0.19084985159155265,3.342448552493896
2024-06-30,7238000000.0,1774000000.0,7238000000.0,5464000000.0,1164000000.0,143758832.0,21.23,3052000000.0,1145000000.0,372000000.0,4977000000.0,19649000000.0,11294000000.0,24626000000.0,26230000000.0,50856000000.0,50856000000.0,APOLLOHOSP.NS,Healthcare,0.48422998269624035,0.0978645587541293,0.060012584552461855,0.1423234229982696,0.38636542394211104,0.2728139147009769,0.0,0.0,0.0
2024-09-30,8594000000.0,1845000000.0,8594000000.0,6749000000.0,1175000000.0,143811693.0,26.34,3788000000.0,1617000000.0,382000000.0,6310000000.0,21006000000.0,12160000000.0,27316000000.0,28577000000.0,55893000000.0,55893000000.0,APOLLOHOSP.NS,Healthcare,0.48871951764979515,0.11289428014241497,0.06777235074159554,0.15375807346179307,0.37582523750738017,0.29916743755781683,0.09904436054742805,0.2411533420707732,0.1092341427759278
2024-12-31,8306000000.0,1846000000.0,8306000000.0,6460000000.0,1098000000.0,143800695.0,25.89,3723000000.0,1568000000.0,638000000.0,5769000000.0,20493000000.0,11783000000.0,26262000000.0,29007000000.0,55269000000.0,55269000000.0,APOLLOHOSP.NS,Healthcare,0.4751669109265592,0.10438039407262661,0.06736145036096185,0.15028316054207602,0.3707865168539326,0.2963522963522964,-0.011164188717728507,-0.017159450897571316,-0.03858544442817391
2025-03-31,7342000000.0,2110000000.0,8053000000.0,5943000000.0,788000000.0,143794035.0,27.995,3896000000.0,1010000000.0,-1144000000.0,5702000000.0,18768000000.0,-17192000000.0,24470000000.0,29286000000.0,53756000000.0,53756000000.0,APOLLOHOSP.NS,Healthcare,0.45520500037205147,0.1060718803482402,0.07247563062727881,0.13658010268621176,0.3491331200238113,0.20587036282103546,-0.027375201288244777,0.046467902229384794,-0.0682354733074404
2025-06-30,9057000000.0,2147000000.0,9057000000.0,6910000000.0,1083000000.0,143787375.0,30.1,4328000000.0,1417000000.0,402000000.0,6372000000.0,21573000000.0,12300000000.0,27945000000.0,30476000000.0,58421000000.0,58421000000.0,APOLLOHOSP.NS,Healthcare,0.4783382687732151,0.10907036853186354,0.07408294962427894,0.15502986939627875,0.3692679002413516,0.24664926022628372,0.08678101049185205,0.11088295687885008,0.14201062525541475
2024-06-30,9401200000.0,3695040000.0,8997080000.0,5302040000.0,1069580000.0,634457983.0,4.76,3020020000.0,1212440000.0,308360000.0,5397540000.0,23434470000.0,11771080000.0,28832010000.0,34516500000.0,63348510000.0,63348510000.0,APOLLOTYRE.NS,Automobile,0.45513319887081793,0.08520389824480482,0.04767310233500362,0.14840443761029265,0.36992930062601315,0.28646224654220004,0.0,0.0,0.0
2024-09-30,8996950000.0,3758620000.0,8945190000.0,5186570000.0,1197390000.0,635587607.0,4.68,2974550000.0,1014630000.0,216700000.0,5020190000.0,23785510000.0,12329880000.0,28805700000.0,35564550000.0,64370250000.0,64370250000.0,APOLLOTYRE.NS,Automobile,0.44750020389854006,0.07798928853002746,0.04621001161250733,0.13976875963663338,0.3695109153685126,0.2543455045899157,0.016128871855076055,-0.015056191680849818,-0.0009125274304496722
2024-12-31,9552810000.0,3759410000.0,9510440000.0,5751030000.0,1105220000.0,635112994.0,5.31,3372450000.0,1273360000.0,80580000.0,5710730000.0,23048290000.0,11317860000.0,28759020000.0,40520520000.0,69279540000.0,69279540000.0,APOLLOTYRE.NS,Automobile,0.41511563154143344,0.08243025285675973,0.04867887402254692,0.1378878959069301,0.33268537868467374,0.2740878339837402,0.07626644296083973,0.13376813299490675,-0.001620512606879898
2025-03-31,8488310000.0,3770650000.0,7329070000.0,3558420000.0,959450000.0,639506497.0,2.755,1846180000.0,752790000.0,-516360000.0,4841490000.0,18269020000.0,-12783100000.0,23110510000.0,37700920000.0,60811430000.0,60811430000.0,APOLLOTYRE.NS,Automobile,0.38003562817055936,0.0796148026777203,0.030359095321389418,0.13958412094568406,0.3004208254928391,0.2896493610930484,-0.12223103675341951,-0.45257008999392134,-0.19640829207671195
2025-06-30,8866990000.0,3775530000.0,5164970000.0,1389440000.0,1005860000.0,643900000.0,0.2,128780000.0,254800000.0,188940000.0,4901930000.0,24021370000.0,11550330000.0,28923300000.0,36684290000.0,65607590000.0,65607590000.0,APOLLOTYRE.NS,Automobile,0.4408529561899774,0.07471589796241562,0.001962882648181407,0.1351518932489366,0.36613705822756176,0.6642682100213776,0.07886938360107631,-0.9302451548603061,0.25152149390039424
2024-06-30,20476400000.0,2351200000.0,19044000000.0,16692800000.0,9038200000.0,5872854552.0,0.435,5091500000.0,2148100000.0,576300000.0,17537700000.0,23052200000.0,11573200000.0,40589900000.0,65947200000.0,106537100000.0,106537100000.0,ASHOKLEY.NS,Automobile,0.38099310005622455,0.16461589436919158,0.04779086346446449,0.1921997125883847,0.21637720568703298,0.29671528813746617,0.0,0.0,0.0
2024-09-30,23302700000.0,2440300000.0,22843900000.0,20403600000.0,9623000000.0,5880333333.0,1.2,7056400000.0,3115100000.0,1142600000.0,19606400000.0,23774100000.0,11335100000.0,43380500000.0,67669000000.0,111049500000.0,111049500000.0,ASHOKLEY.NS,Automobile,0.3906411104957699,0.17655550002476372,0.0635428345017312,0.20984065664410917,0.21408561047100616,0.30625768077471366,0.04235519832997148,0.38591770598055586,0.06875109325226236
2024-12-31,25689300000.0,2677000000.0,24112000000.0,21435000000.0,10112700000.0,5883552124.0,1.295,7619200000.0,3125600000.0,649400000.0,22287100000.0,24062500000.0,11498400000.0,46349600000.0,73111900000.0,119461500000.0,119461500000.0,ASHOKLEY.NS,Automobile,0.3879877617475086,0.1865630349526835,0.06377954403720026,0.21504250323325924,0.20142472679482512,0.29089419998510907,0.07575000337687254,0.07975738336828986,0.06844319452288472
2025-03-31,32297400000.0,3398000000.0,30132000000.0,26734000000.0,10528200000.0,5878303338.0,0.9075,11300900000.0,3746600000.0,-460800000.0,28299300000.0,26982800000.0,3102700000.0,55282100000.0,91087400000.0,146369500000.0,146369500000.0,ASHOKLEY.NS,Automobile,0.37768865781464034,0.19334150898923613,0.07720802489589702,0.2206566258680941,0.1843471488254042,0.24898488120950324,0.2252441163052532,0.4832134607307854,0.19272010977441023
2025-06-30,25958600000.0,2732300000.0,22765400000.0,20033100000.0,11119000000.0,5873054552.0,0.52,6110700000.0,2336900000.0,986600000.0,22192300000.0,26420000000.0,12971200000.0,48612300000.0,67955000000.0,116567300000.0,116567300000.0,ASHOKLEY.NS,Automobile,0.41703204929684395,0.1903818652400802,0.052422077203469586,0.222691955634213,0.22665018405676376,0.27663478384393203,-0.20360935850706607,-0.4592731552354238,-0.12065026473306917
2024-06-30,18867000000.0,2277000000.0,18867000000.0,16590000000.0,553800000.0,959000000.0,12.2,11699800000.0,4168300000.0,1562100000.0,14660700000.0,23226000000.0,14471700000.0,37886700000.0,51545700000.0,89432400000.0,89432400000.0,ASIANPAINT.NS,Materials,0.423635058435198,0.1639305218243053,0.13082283378283485,0.2109638117729145,0.2597045366108927,0.2626842533132511,0.0,0.0,0.0
2024-09-30,14441800000.0,2419900000.0,12640400000.0,10220500000.0,630100000.0,959447514.0,7.24,6946400000.0,2653800000.0,1735500000.0,9975200000.0,22511800000.0,13572100000.0,32487000000.0,47543200000.0,80030200000.0,80030200000.0,ASIANPAINT.NS,Materials,0.4059342598169191,0.12464294728739901,0.08679723404414834,0.18045437847212678,0.2812913125295201,0.27643174100539575,-0.10513192086984136,-0.4062804492384485,-0.14252230993989978
2024-12-31,18295500000.0,2555500000.0,18295500000.0,15740000000.0,558400000.0,958963731.0,11.58,11104800000.0,3897300000.0,1430000000.0,13811800000.0,22199500000.0,13772800000.0,36011300000.0,49203800000.0,85215100000.0,85215100000.0,ASIANPAINT.NS,Materials,0.4225929442082448,0.16208160290840473,0.13031493244741835,0.21469786458033846,0.26051134129984005,0.25978363029175916,0.06478679298564782,0.598641022688011,0.10848339335734303
2025-03-31,11504500000.0,3011000000.0,13761400000.0,10750400000.0,527900000.0,958893374.0,11.525,6921300000.0,3214200000.0,-3106500000.0,11429400000.0,24413700000.0,-20651400000.0,35843100000.0,47630900000.0,83474000000.0,83474000000.0,ASIANPAINT.NS,Materials,0.4293923856530177,0.1369216762105566,0.08291563840237678,0.1378213575484582,0.2924707094424611,0.3171229835725914,-0.020431824876107618,-0.37672898206181116,-0.004670756123772213
2025-06-30,18540800000.0,3008700000.0,18540800000.0,15532100000.0,445000000.0,958823017.0,11.47,10997700000.0,3916600000.0,1927900000.0,13241000000.0,24773400000.0,14875700000.0,38014400000.0,51230500000.0,89244900000.0,89244900000.0,ASIANPAINT.NS,Materials,0.42595599300352177,0.14836702153288311,0.12323057115868806,0.20775192756112673,0.27758897147063866,0.26260702815418757,0.06913410163643774,0.5889645008885613,0.06057790760285808
2024-06-30,2095500000.0,604100000.0,2095500000.0,1491400000.0,291500000.0,498612269.0,103.19,51451800000.0,389900000.0,487200000.0,1032200000.0,6701300000.0,1933700000.0,7733500000.0,2285200000.0,10018700000.0,10018700000.0,ASTERDM.NS,Healthcare,0.7719065347799615,0.10302733887630132,5.135576471997365,0.20915887290766266,0.6688791959036602,0.007520972498972834,0.0,0.0,0.0
2024-09-30,2522900000.0,622700000.0,2522900000.0,1900200000.0,314600000.0,499175258.0,1.94,968400000.0,528900000.0,352400000.0,1574700000.0,6914900000.0,1999800000.0,8489600000.0,2374800000.0,10864400000.0,10864400000.0,ASTERDM.NS,Healthcare,0.781414528183793,0.14494127609440005,0.08913515702661905,0.23221714958948492,0.6364732520893929,0.3532358244840713,0.08441214928084473,-0.9811785010436953,0.09776944462403825
2024-12-31,2185800000.0,622100000.0,1948600000.0,1326500000.0,307700000.0,498157895.0,1.14,567900000.0,374900000.0,329900000.0,1269700000.0,6758300000.0,1905900000.0,8028000000.0,2470100000.0,10498100000.0,10498100000.0,ASTERDM.NS,Healthcare,0.7647098046313142,0.120945694935274,0.05409550299578019,0.20820910450462465,0.6437641096960403,0.397645311837081,-0.03371562166341446,-0.4135687732342007,-0.054372408594044463
2025-03-31,1886400000.0,639500000.0,1706800000.0,1067300000.0,161900000.0,505126851.5,1.4049999999999998,790200000.0,50000000.0,-873700000.0,1379100000.0,5681000000.0,-926200000.0,7060100000.0,2252900000.0,9313000000.0,9313000000.0,ASTERDM.NS,Healthcare,0.7580908407602276,0.14808332438526792,0.08484913561687964,0.20255556748630946,0.6100075163749598,0.05950964056177101,-0.11288709385507856,0.39144215530903326,-0.12056552067762827
2025-06-30,2348200000.0,632200000.0,2304300000.0,1672100000.0,307700000.0,512095808.0,1.67,855200000.0,428800000.0,331800000.0,1441400000.0,6865900000.0,1888600000.0,8307300000.0,2471400000.0,10778700000.0,10778700000.0,ASTERDM.NS,Healthcare,0.7707144646385928,0.13372670173583084,0.07934166457921642,0.21785558555298876,0.6369877629027619,0.3339563862928349,0.1573821539783098,0.08225765628954695,0.1766547216045098
2024-06-30,2264000000.0,556000000.0,2264000000.0,1708000000.0,77000000.0,268750000.0,4.48,1204000000.0,436000000.0,119000000.0,1588000000.0,4022000000.0,2199000000.0,5610000000.0,8226000000.0,13836000000.0,13836000000.0,ASTRAL.NS,Materials,0.4054640069384215,0.11477305579647297,0.08701936976004626,0.16363110725643248,0.29069095114194854,0.2658536585365854,0.0,0.0,0.0
2024-09-30,2175000000.0,599000000.0,2175000000.0,1576000000.0,88000000.0,268292683.0,4.1,1100000000.0,401000000.0,88000000.0,1502000000.0,3824000000.0,1942000000.0,5326000000.0,8378000000.0,13704000000.0,13704000000.0,ASTRAL.NS,Materials,0.3886456509048453,0.10960303561004087,0.08026853473438413,0.15871278458844132,0.27904261529480445,0.2671552298467688,-0.009540329575021711,-0.08637873754152825,-0.0506238859180036
